place_id,type,shop_name,shop_address,shop_rating,images,gps,review_rating,review_date,reviewer,review_text,link,local_guide
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,,"45.43951,12.3285377",5.0,5 days ago,Mark Nairne,Great for pictures where Poirot was filmed,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tocFNYSTFUM0ZEZGtKdFVsZEhXalZrTlhCTU0xRRAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CAIQACodChtycF9oOkhpSXI1T3FDdkJtUldHWjVkNXBMM1E%7C0d4u7xHt3SL%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38siLeiGT3Ht8EtTG7YC4MG2l0-88OwxonfrjBPlAIxcO_vgNQP5EwDepRYSFwnEaN4-97ecprhJk_9i4_twzlnkqkHKZfpMwO4TGQpVGQUixvUvsUOhU9AxW4YZpQzoAKOGEcw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vthb8YwRZSesIdi6zOrzlX0m_v_mVBknKEocP7pY5V8aWGW4RBoyekDuN7kd09Bmn1eVx0QgkMQvRQLCeMh-aGJplkXqYse3yd7U3DBqQoaeDvHkwUItvJKpUKy1nh2zoJsC8BCQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tJLV-T_Khj51_fVHJSipE5dZnyCLGrzheS49pX7dZZX-E-3-5Pgh0xLSRIFQZgqiFR49KTYdo_caw3BHa0jWtncCembb2QLeKjv-gL-Si2WCfdXu6C2BGIx7ZA0qKH2RsSbg']","45.43951,12.3285377",4.0,5 years ago,Jian,a silent but beautiful corner in the noisy Venice city!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDODlPMDhRRRAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgIDC89O08QE%7CCgwI3LKL_AUQ8P6b9gE%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,,"45.43951,12.3285377",5.0,3 years ago,N K,Camp San Boldo is a silent yet a serene place in city of Venice. The houses are very vivid and vibrant.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtd3RHWWx3RRAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgIC-wtGYlwE%7CCgwI1-b5mgYQyOj2-QI%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,,"45.43951,12.3285377",4.0,2 years ago,Carlos “Made” Pardo,"Quiet, nothing special about this small place. Good for a short break",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGNGEyckJ3EAE!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgICF4a2rBw%7CCgwI4s70qQYQ6NzWwwI%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,,"45.43951,12.3285377",5.0,4 years ago,Simone Padovani,"An incredible venetian corner,out from the crowd",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2anI2WUJREAE!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgID6jr6YBQ%7CCgsI9vLRigYQ2Peycw%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38vCfLED5bg2-1XIpkWmRh9fyuVD7H50e9ktJl6dQkRUrlaS1wHNmyUZqS47iNrDPCtuNOLH7DgX8g2LJkdNjMDjGk70aQsJ6c2SzM0y4SjAX0nTlNnhwhwN9SPafSBi9dONNMt5DCNYJTrk', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38soPziaRrP1GYkJgG7spUPYphIGfDXD1ftTbwsgIbymh98Zm4AhZQ74LPnCMjZSJrLM50UXDy1auiJ1LRQm_ncVmZMjJfYRp1bG2NCMIencSO4j5QM8Q8SqGUnG-_Kvj7Bt3RJ_m6SfY3M', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vZS2XaFVgXf8ZwLf9BLdWmWmU0colOuZv-od0URWwLIt3gS91Zhd4azWARd4G4nX4wCX8_-MW7af_Zcx2WfSn-rk6htX53Kdmxl_AYZODBO_Ohq4MqU2MsTXfo0eQ6GBMl29Ggr9VOP5pK', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u07fvuJHv2jctX6d1gtEv7sqDOEzyJbcJsoXxow4gbCeXcTOnuLux20E_lpPZ27boi4qE1epoVP5BgfE_eOcLLPHcsH_giGPznXfAkGiAtWPl5gYrV_nach-aIsRd-yRY6ijfh8Vtl0a-e', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u5Qlkqpc-Vb1ulzDpXA9gSRxgMdoD4Ds3kyJS0GGkVc7glHR6OMab79XRTzaXqhDqjiEtCswOrAJu6Ylg2hrjigN0aA7o3kTxzjdTVxoZoev0AdN5qv4zHfOUqP8VJp361SzPHkMyKa4Lt', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vOFo-BWR7USgoyuHFPfwKx45HfYWDbnsmBvnaj9rN73U2rON7TIJ565LqOpdCFRhhoH-5vJNMkrEJkZAZeFD4hOvItKrt7N6eLCBBk7Icf_zTgrZHK9K1qcc9GBuuYXc1nzwNA-12s5oQ5', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tajc-c9r2uKYh2h1hYKcXRMVUIsmfnNwYm4Ya5at2h_W4vmGYfASeDqb6IvtAMvkcRIiwWptuxBKGspWLoBF13XITed2OtvMPgnPvulA2jXZaY4HWN9ytTsmwZkqwreOc6TGhvaxuqhSpy']","45.43951,12.3285377",5.0,Edited 2 months ago,ASIRPA[3],"荒木飛呂彦先生の『岸部露伴は動かない』の「懺悔室」の映画撮影場所となったと場所と知って、行ってみました🏃🏻駅から歩いて行ける距離です。ヴェネツィア日帰りなら、駅から歩いて最初に行くか、最後に行くのが良いと思います。
これもレビューを見て知ったのですが、『ベニスに死す』や、名探偵ポアロの映画など、過去にも有名な映画作品の撮影に使われたことがある場所のようです。
きれいで、静かで、落ち着いた雰囲気のある場所でした。
夏の平日に行ったためか、観光客の姿はほとんど見かけませんでした。

ポップコーン🍿持ってくれば良かったです",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWNVowTllRMGRzUzI1clJFVnVPRTUwUjFkd1UzYxAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CAIQACodChtycF9oOkV5Z0NYQ0dsS25rREVuOE50R1dwU3c%7C0cdt9fVGgFw%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tmGEtxWlnQ8JJ4f6PE4DdNRqeFJ_qziebtNOHHgS83PEkebu9H-aBqnJ20k3TrvZWKNTZcLgPDkv0Ur3HsIeKmBJQfxaT08I9ovAuY6JNXJsOceoJ9Zhjn4D9uSiH-iNKlg6qi', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t8xL4tKQgYvZqQWVhr3VPC9PHUUycuO3yAXRQ1yfFguiB0XMy9VP4fg-18ozqUtdJXuSlx5KY5x6HeZXNRO2dW4cEI2ZxSpghQlU_sW2Ee0RTCRK-s1i5HSYTEvfTlvH7K3IvWKQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vgYSJlvenW_gt1g5oQ2QO70Wmcac3cNsCY5eNCSbdIFC_wSyTONiRx_2QIcbajiyTUeP6X3RQ1iAgqMUx5OMLV6cgS9aTbGb8FTcHD0MFLHlXINK5d49Nw7go8yFDWFblWlbo']","45.43951,12.3285377",5.0,3 years ago,Paolo Sabatinelli,"E' uno dei più caratteristici campi di Venezia.
Famose sono le fotografie fatte in questo campo perchè ben si presta con il canale che gira attorno al ponte, il pozzo elegante e decorato, la alte case, qui e la parzialmente senza intonaco, donano a quest'angolo della Venezia poco trafficata e poco conosciuta, quel fascino elementare e semplice che attira e meraviglia ancora.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1czktcDZ3RRAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgIDus9-p6wE%7CCgwI-MGxmAYQ4I_bjgI%7C?hl=en-US,True
ChIJO1B_Z8SxfkcRGbs0Upf9BNY,Punto di riferimento storico,Campo San Boldo (Ubaldo),"Salizada Carminati, 2267, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38urQjJxz_NdXl2G4kuNPlUmFPVxwZzCGCNomNrHQxhSD1evuaxmdRo34wUpubqExMKJcDAHJMSRA6vZVC76eOQiNQ5lbCVD0ar3sC43WYZRPLkmzVKmxijLA2AHxdH9FchBC-Sv', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38s8Hz6sDT1mWwKFZ0JBkLLIAs--pca2w9i9KtI0zUgYQNqjkHnP5bf-1KufumFEBFcOHtL6C4nlnwQYjvIMVcbKDSgStaCRAIlc9CYojwg7nMpilvJEOH9jt78g0Ph9f14uPjgn0g']","45.43951,12.3285377",5.0,2 years ago,Fla Zrb,Meraviglio palazzo e curioso la storia del campanile. Questo è il palazzo ricreato a Londra per il film Omicidio a Venezia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURackxYSmhRRRAB!2m1!1s0x0:0xd604fd975234bb19!3m1!1s2@1:CIHM0ogKEICAgIDZrLXJhQE%7CCgsIkdbJqAYQgPXdUQ%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38ugMw9_2sbCNDqpEMAUNwhQyMSOCI-SA1nxT2B3qvo6NyJsbz5j3_8yo9CmYYj7ei8hHxlOYMca9kCVTaAUuvpgjTr_-ly64EECY_siFelHitkGx_4Q3UZQpC4Z6pE-MUWvHvmu', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v3JpZPxDRgkAuydyl6kkhJBjqqaA-38zkNcUg4LHbBI18T8a6ohG_uWg6GDzxw_9isSmrAmTy9KWlsnmGUzAEfmit2nJ6hs4i8Ph6HEuoz1dBJEH-hnfhpre3lARBcj89U1eQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uj-BqS4iR8hJAte3QwEXDFfeR3frYc6AxQqjCDDiiVGdAIRmd7S3FMD01-s7N6M1YaXrFg3sVQ-11tkXWVRmeXwIMHz_Ec8S9QZ3g769hklcSvthLwewMqUjeQhMutYuc_12U6BQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tVhyCkzO2BwfK5Hr0qEC8D07M_TPYiOZsSQvf8u3aTTArv0yI2hVHKCK8i6IumuHiVo6aTmTV43ha13rUHoNaxwxlhJKt2i0Kx8U9oT7EIOhvVH86WEVe6C7kqri45BSPMp6jm', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38su4XgCkrcmw8Y4Tt5MrntXCX7FfXfY3kuAoFw23chVx-MzwaMgRJHpNRwywP69TrP7rxoH6vR9mzVFxTk3drQs_u3ugjPCF_eG7HwtXFkvisk0VbyXApxK2jwEMoBPFqc4zMZx', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vLBdWsdA8Bu6yj3k-Z1JrFiQd5zPIzN8fbHS6Svw2LzmsOWazUdE4Za4pwLHpooHT2ksIaS7JL3yCWbSKLP9dXLnsQTjxS6VzXqX7WPp3mKl26Z8yHCgUgzjMTzkaq6yv3bSfF', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vYTtw1tFKY7agFCle9N1U7miYL18Q3QTnXWcO-yzONfjglZnp84mHAJCj3g3hFJ4LUB5QKXQ1ptA5uq2oI_WXXyqP_sXFEM8zWq0t5ixzuWJ6QQ682e7WUoF8S1rB9mapOhobqcQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uqZ7JglUaMQY89sTSR3NQlrzXUmfuUlEfEbQbKimWhlIK0AU2Wy4gFwl5Bbo7xvsLDf_K3AkRvCxhZ56UUWD33GB-es-1MR-3X7u4d36dbgtdmhlR_v8SlYbgkHJr2wWm-aXQQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ubCZopz-AEZb4SH5psMPvafjDJEOaIaT8ACc_7npPDRb8LsT3RRBIiGqw6x2LK0d3Hts0MbGCvWex4PAS7fgpm-uiwd0BHRyQJEvBD6xvl1qmsSYEG7pLCxmRqqr626CQsBPi4', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vJVe8jKoh9OWf3Ti_b-Y0DJDT7c27TKMEh1iWN3O7ox8XnaYb4LFPH4xfR05VLxryep5lAZS4LKr6cL9ZCOP9GFJYJktjwXnEBBG3UcmV_d0CvA5dBr1LxMMIVuIeDu10e0Txw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ukb_4Ma3WLelOJfOjAMDOng8yItSshx4BkNTMWchozFfsXrdojjT8NGh0qA7OtckmSkaDMeiVlUWr3TC04iP8MleDsRqUuK-JEv9HQE0fFz7f7x7CB4xoKYpXR26syzpKWcb7sPw']","45.4376241,12.329934699999999",5.0,11 months ago,pegah esmaili,"Campo San Polo, Venice's second biggest piazza after Saint Mark's Square, is a vast and attractive sanctuary located in the center of the San Polo neighborhood. This rectangular space, spanning 100 meters by 60 meters, provides a pleasant relief from the city's winding lanes.

Originally utilized as pasture and farming, the plaza was entirely paved in 1493 and ornamented with one of Venice's few wells. Throughout history, it has hosted a variety of events, including bullfights, religious speeches, and elaborate masked parties. In the seventeenth century, it was also used as a marketplace.

Today, Campo San Polo is a popular gathering spot for both locals and visitors. Venetian families frequently gather here to enjoy the open area. During the Venice Film Festival, the plaza holds open-air music and films. It also serves as a prominent location for the Venice Carnival.

If you're ready to sacrifice some sleep, an early morning visit will reward you with the entire piazza to yourself. I took full advantage of this quiet opportunity to take some breathtaking images.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2d3FUR0p3EAE!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgIDvwqTGJw%7CCgsIrcuMuwYQ0Py6Jg%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,['https://lh3.googleusercontent.com/geougc-cs/AMBA38tAeuIce_gjKmmhHZ4327mZYjvWSyVjoru5E1PfmJ2opSRJBBHLwUY1zzJx9lYKCtOmA9W8RjpiXsJy4UYNCZGumJrl2_4obp3sJ3PAnG-MsLHeXIjW_NYGe1GcUXcbVECi_advh-W5I8s'],"45.4376241,12.329934699999999",5.0,4 months ago,Seokjin Ham,"This is the second largest square in Venice. Originally used as pastureland for crops and livestock, it was fully paved in 1493, with a central well added soon after. Until the 17th century, it served as a venue for local markets and a wide range of public events—including bullfights, masquerade balls, religious gatherings, and even dogfighting. Today, the square hosts major Carnival events, outdoor concerts, and film screenings during the Venice Film Festival.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOb2VYbDBjakJxUmtVeVRGTk1Ta0ZJTm1wcVNtYxAB!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CAIQACodChtycF9oOlNoeXl0cjBqRkUyTFNMSkFINmpqSmc%7C0cRjIkIoeS3%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38vJsmkORWjYs-M-EI8yDYfUQuXHmmxuxNwsQSKB65MwQhTCh34D1e8QygRrWQORep8bqhEh2zNUg_ehnES_2ABnvHh31IzR_dCHgubImreyWcBO3Yzi1YAc97reCGwn3fUZIdknZQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u6fzMNkh44OpbGTuIf4bsPF-8hKG471nkUdrbNXxY0Ma3A6XwPdFyjk_bqrcnTzgFayypkhx5pRRu8R5Tb53gcMVdPeqSXt2bDtDiAOMw5fkvbGYYup1iSP-uSEkZjzxiEYEEA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uWiTQXd56VJFKjJJj3JDY8kDJIwpScmFiYjUJZA5SvdKFTzRSElCDDW6mVpQAWHD_tjBS3LS0uIlnx34saCWq8C5M_H1Hsll-Xgo_7IeWhPk4TEWGf93nmgXlG0WgUad-eR4jq-Q', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38skKUrK9LuKKXMbyOjBmMn90XBNWqS0yTB8hH1ZJceb3xp8tq1oP5-nM2KVYRuwigVhcxdk53M7-XKGvSnYiRphKj8POqZkxYtycIJTC-d4rbLbBbLIDxzhX6xQzV_YYQ1Rq0q-', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38urC6Jj04P5RSDtS8QrKrCmglbZf_5PKcTY6OL_H9i0wZP4VrhLa58iGWTATmcbwBPHtpyjgofoFABDSZZntH_k21DH6sa_0x-JJFwArtvrlfTMXdOeNExqel-bZLOqpFsfqsP6', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vLSmvi6n9LxnONZEdsWljSMaGwaIBkgpYjc7x-IvPNxXAG28xZOqaAH4ShaQxbNeYdP2gaP9w4fwW0rO-KpfPaVqM1TpIQoS0zbJctPbmC6dppayxQ_xaEk0jsJNJOQ9fQjYvXEw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vwSInwed41JUR1qUNt7tREQUSd6DdnC0DV9Mxirr-UlFNVyoiQWbKRgQ9knveos_NWUtWzwESZgzNWFl_QKzelqm8SLjB0D2M3ihv5V3QBWJe_Lf4c_hnLqD7-mjPqbaZJzfTh']","45.4376241,12.329934699999999",5.0,a year ago,avalenci7,Campo San Polo is a large beautiful square.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMZ2RtNGZBEAE!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgICLgdm4fA%7CCgwI0YTNswYQkIHgqwE%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,,"45.4376241,12.329934699999999",4.0,2 years ago,stella baceda,Campo San Polo is a good spot to rest after touring Venice. It has shaded benches and water fountains with a local atmosphere in the center of the city,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoeWNqaTNRRRAB!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgIDhycji3QE%7CCgsIxfizoAYQgK6GaA%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38vW3U-de3y7hpntbHLpsvFsdp6CqaXrd_KjoquaL3-2LyUZi_5JPfTOiE61KYWIZzSkMJy8T8drxtnkaIE-pqoEJFkMmAm1DkVUWWwVhtlvxJXYVJ_OHEPsgy7I71AeBCI3B2zc', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sPaPl7HyIPXohNNUFv39chqAdzYs07ltmiIaOk1IbRzByn31NEu-4MVa8I00Vd3jbZ5q9GjQ2EI_MoFwUqK6vZIM2pneFPtxW_KEdZ6McFwt-qqWGsQlD5gevEIvFlzcxmWXfq']","45.4376241,12.329934699999999",4.0,a year ago,youssef abady,A good square to take some photos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNucjl6NWlBRRAB!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgICnr9z5iAE%7CCgwInZnvtwYQsNWllwM%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,,"45.4376241,12.329934699999999",4.0,a year ago,Benjamin Morrow,One of the best squares in Venezia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5ZzdxOW1RRRAB!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgIC9g7q9mQE%7CCgwI2LeurwYQyO3R6QI%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,,"45.4376241,12.329934699999999",5.0,2 years ago,Jack Gregory,Just beautiful,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4cjZxNVV3EAE!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgIDxr6q5Uw%7CCgsIxsC2pAYQyM2pcg%7C?hl=en-US,True
ChIJocGqi56xfkcRRy5vxFt6OPQ,Punto di riferimento storico,Campo San Polo,"S. Polo, 30100 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38sl2WWQ_U99NkIcEYjo3eLJqrUot7_ws3LEjVMcjCXUsaJ3yDqpkzs5ymjTsGRydC8jCFmRxl-hHJA8sNDSJ_3vhxUTGPdjd9SdNB-ZMq2WM12y4Gqgf2jEK3NdKadeQp0QKC4c', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tVkC2EqGaco9JsVe5D8uHbzHAF5Nvf9zMEZa0xJQV49vpEXANWOQ1cESxYZV_CMjApabzpM0-brjEbu9-gsVREe9S8DAZ0RTUtmVGp2vlx-uWM4kRCD2mznDTt2LhbC0B-Z4l7', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tGy9dLMXFilO1BUuD46iHfKIVQKfQjgF0Upvav5n0EwvDwjbWXx63JTgs8jGUQU45gwbA4eareBD0cRWVtP-sg-FnxnuvyaBTwoqi_XkmxdfRzvKNEv09qd4shq0NE_DJa_W-d', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vN9nLpnQHDKRcvxIH4SWURk0uLwCJXK06x0h9udzvck0Djx_nPMC5PIOKGPZN1Gh8e45xgVF0T-p5qX_Cty9oUYY2ibVWRbXANcGl9UmA9G66gM1PdNbplrmSZDlANKXGen_2RLg']","45.4376241,12.329934699999999",5.0,8 months ago,Orhan,"Campo San Polo, Venedik'te bulunan meydanlar içerisinde turist yoğunluğu olmadan, yerel halkın da bulunması ile gündelik hayatın içerisinde olduğunuzu hissettiren huzurlu bir meydan.

Venedik'te San Marco'dan sonraki en geniş meydan olma özelliğine sahip olan San Polo,  daha öncesinde mera iken 1493 yılında ortasında da bir kuyu (çeşme) yerleştirilerek boğa güreşleri, toplu ibadetler ve maskeli balolar gibi birbirinden farklı kalabalık etkinliklerin düzenlenmesine ev sahipliği yapmış. Günümüzde de festivallere ev sahipliği yapan bir alan olma özelliğini sürdürüyor.

San Polo Kilisesi, Tiepolo Sarayı, Soranzo Sarayı, Dona Brusa Sarayı Meydanda bulunan önemli tarihi yapıların başlıcalarıdır.

Günümüzde Meydanda buz pateni pisti de bulunmaktadır.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRMHRYcnFnRRAB!2m1!1s0x0:0xf4387a5bc46f2e47!3m1!1s2@1:CIHM0ogKEICAgMDQ0tXrqgE%7CCgwI5JK6vgYQqOHm0gI%7C?hl=en-US,True
