id,source_type,place_id,place_title,type,review,text,thumbnail,original,link,rating,local_guide,date,lat,lon
reviews_1226,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,Well great location. Reasonable prices considering coffee was excellent and service nice. Enjoyed the red glass tables and the view of the Grand Canal.  Historical setting.  Recommend.,https://lh3.googleusercontent.com/geougc-cs/AMBA38vxUtrS98qKHoyxAgFkxdlKAkZvRw9gobcUhsK1Rve7Ch7muETBe8PnBdEpmBJza15gFWXKT1Zi8TCQTzEDWJVMSP7AShD5f-O4RUnvU4QyFm7d66RH6yAiH2BCRFzAEiv1ArWexGYcb05u,https://lh3.googleusercontent.com/geougc-cs/AMBA38vxUtrS98qKHoyxAgFkxdlKAkZvRw9gobcUhsK1Rve7Ch7muETBe8PnBdEpmBJza15gFWXKT1Zi8TCQTzEDWJVMSP7AShD5f-O4RUnvU4QyFm7d66RH6yAiH2BCRFzAEiv1ArWexGYcb05u,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kUVFXMVJTbGRzZVRCcWQxWm9Oa2RxVUhGa1lWRRAB!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CAIQACodChtycF9oOmdQQW1RSldseTBqd1ZoNkdqUHFkYVE%7C0cizB0uUqfL%7C?hl=en-US,5.0,True,,45.432621999999995,12.337862999999999
reviews_1227,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"Slow service but good pastries. Due to slow delivery, coffee was only warm and not hot. Coffee is average. Expensive to sit in, take out your food and eat outside by the lake.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uy9P4fvwv9NSg6CdQjeGYMEHxnl0atOV54rKHFiYI4wCbOTtCNPoypcIYFjFaXug-few1n_XEpXo9F0Cq3_Gm-3I1uYKwVMAu_K1CUqcTiMimCHULPT6wapuy5CAFYVSLLTOqH4hBR8dI,https://lh3.googleusercontent.com/geougc-cs/AMBA38uy9P4fvwv9NSg6CdQjeGYMEHxnl0atOV54rKHFiYI4wCbOTtCNPoypcIYFjFaXug-few1n_XEpXo9F0Cq3_Gm-3I1uYKwVMAu_K1CUqcTiMimCHULPT6wapuy5CAFYVSLLTOqH4hBR8dI,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pJMFlraFZjbTVMTWtGSlpWaGZOMjkxZDNsT04wRRAB!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CAIQACodChtycF9oOjI0YkhVcm5LMkFJZVhfN291d3lON0E%7C0cd3pEOJcYC%7C?hl=en-US,3.0,True,,45.432621999999995,12.337862999999999
reviews_1228,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"We ordered 2 salads, cicchetti and drinks.
Presentation was good, taste was okay. Coffee was decent. It was a bit pricey, but the location is really great. You can look at the water and you’re close to St. Mark’s square.",https://lh3.googleusercontent.com/geougc-cs/AMBA38ts3sqV1w3NxOMgWKhxAvfnlkYfqzOnzMaDdkibC8EVUAD6B5_jAGpsTMCcjgGhukGORAINga3FzIRQgg77FEpd7gI1uW8eF6fYL2c8q_9PCPKBam6I4W06zss_2Wcd4S8oTSQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38ts3sqV1w3NxOMgWKhxAvfnlkYfqzOnzMaDdkibC8EVUAD6B5_jAGpsTMCcjgGhukGORAINga3FzIRQgg77FEpd7gI1uW8eF6fYL2c8q_9PCPKBam6I4W06zss_2Wcd4S8oTSQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNiMjdYNndRRRAB!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CIHM0ogKEICAgICb27X6wQE%7CCgwIsr2itQYQwJSzxAE%7C?hl=en-US,3.0,True,,45.432621999999995,12.337862999999999
reviews_1229,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"I had the pleasure of visiting Illy Cafe in Venezia, and I can confidently say it didn’t disappoint. Just by the water, it proved to be the perfect stop before we set off on the ferry to Murano.

From the moment we walked in, the warm and inviting atmosphere welcomed us. The baristas here truly know how to craft a perfect cup of coffee. Service was slow, but the coffee wad outstanding. It completely exceeded my expectations—it was rich, aromatic, and absolutely delightful!

We indulged in some delicious pastries that paired wonderfully with our drinks, making it a lovely mini brunch experience. It was smart of us to stop here; the combination of fantastic coffee and tasty treats set a great tone for the day.

If you find yourself in Venezia near the ferry station, don’t miss out on Illy Cafe. Whether you're a coffee aficionado or just looking for a cozy spot to relax before your next adventure, this cafe is a must-visit. I can't wait to return!",https://lh3.googleusercontent.com/geougc-cs/AMBA38v9nOLMCg8p49W-AFGkYHh2Pa6dMyCilJm_BUgsE18i9p51OCb1LnQLv906GvV0YH6y5hFJqSbBpTKx9bdfFlK-FxvBmGc5g6kSkhLIbvkwbF84xx4yUQpGF7vtdWQuSJJepoFkQA,https://lh3.googleusercontent.com/geougc-cs/AMBA38v9nOLMCg8p49W-AFGkYHh2Pa6dMyCilJm_BUgsE18i9p51OCb1LnQLv906GvV0YH6y5hFJqSbBpTKx9bdfFlK-FxvBmGc5g6kSkhLIbvkwbF84xx4yUQpGF7vtdWQuSJJepoFkQA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuXzVIRm1RRRAB!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CIHM0ogKEICAgIDn_5HFmQE%7CCgsItrqnuAYQ2NDKHA%7C?hl=en-US,5.0,True,,45.432621999999995,12.337862999999999
reviews_1230,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"Disaster. Don’t waste your time and money dining here. Coffee isn’t good at all and the service is terrible. The waitress is extremely rude and don’t expect she will assist you for anything. We ordered two drinks and one main to share. She didn’t give you any plate and when you asked, she gave you one plate only lol. No tape water can be provided and there’s only one stilled water in large bottle size which is approximately for 4-6ppl. If you are solo traveller, or just two persons like us, pls don’t ever come here or u will be damn disappointed.",https://lh3.googleusercontent.com/geougc-cs/AMBA38sHbwBdzSwOJmpNf_nYyrvWwzD1Ns8HRGNZQlMXTuoaTar7Oro-o075DE0LtDxNmy_Ben1VcfarilfpAoBs4jz1xFxHVV1XgIH1Zp8hKuc7G-_xgIXasoESpIyS4rrWl6xG6UINyw,https://lh3.googleusercontent.com/geougc-cs/AMBA38sHbwBdzSwOJmpNf_nYyrvWwzD1Ns8HRGNZQlMXTuoaTar7Oro-o075DE0LtDxNmy_Ben1VcfarilfpAoBs4jz1xFxHVV1XgIH1Zp8hKuc7G-_xgIXasoESpIyS4rrWl6xG6UINyw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3LUtHM0t3EAE!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CIHM0ogKEICAgMDw-KG3Kw%7CCgwIj-n_vgYQqI7S0QM%7C?hl=en-US,1.0,True,,45.432621999999995,12.337862999999999
reviews_1231,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"It’s a good place to rest after much walking around Venezia. Food and coffee were average for the price. A cup of Americano is Eur7.  The service is prompt from the waitress to be seated and they come and take your order quite quickly, restaurant has also clean toilets for the diners.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uA3JU7iDMLj0w_5onREodULei4ccADgz-MBtI_74oGaINhIZYdG0mX4AQd1NrEAAjRdEsGyF5ov56tOvfryY4Jxh0b9kdn3AD-UZvMlUmQd7SJUYt6ZnhJ-onYoglIJPQzMfB-Zg,https://lh3.googleusercontent.com/geougc-cs/AMBA38uA3JU7iDMLj0w_5onREodULei4ccADgz-MBtI_74oGaINhIZYdG0mX4AQd1NrEAAjRdEsGyF5ov56tOvfryY4Jxh0b9kdn3AD-UZvMlUmQd7SJUYt6ZnhJ-onYoglIJPQzMfB-Zg,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzX3A2TklREAE!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CIHM0ogKEICAgID3_p6NIQ%7CCgwIj9rduQYQqN28ngE%7C?hl=en-US,3.0,True,,45.432621999999995,12.337862999999999
reviews_1232,reviews,ChIJv8u4VvyxfkcR7YWOdmK9RsQ,illy Caffè,Caffetteria,,"Overpriced! Croissant tasteless, coffee charged for large instead of medium & they style found a way to get out, I was in a hurry so didn't make a point.
Ordered 1 chiquetto, served 2 - 1st & last time for this short venice trip.
Wifi unavailable",,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pONFVrOUtiRXhZWVdaZlluQkRlVVJJZW5sS1owRRAB!2m1!1s0x0:0xc446bd62768e85ed!3m1!1s2@1:CAIQACodChtycF9oOjN4Uk9KbExYYWZfYnBDeURIenlKZ0E%7C0d3N0EpBkvh%7C?hl=en-US,1.0,True,,45.432621999999995,12.337862999999999
reviews_1233,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"Great pizza spot with an extensive menu. One of our party got one of the best cheeseburgers she'd ever had. We started with the fried polenta and it was highly craveable. The pizza was excellent. Great drink selections. Fair prices. Not the kind of place you'd be drawn into from the street (if you could even find it), but if you like casual dining and extremely good pizza, put this place on your list. It's on the eastern end of the island away from the touristy hustle. Many Italians seemed to eat here. The place almost seemed closed from the front, but it had a sizeable dining room that opened up in the back to a fantastic patio with plenty of seating, shady or sunny. Obviously high-quality ingredients and everyone in the kitchen knew what they were doing. Would have eaten here more had we found it sooner.",https://lh3.googleusercontent.com/geougc-cs/AMBA38sEjye-FlVjdlx6lh06oymKVP9WTFdP9GQPhIYFVKNg0_dPr3YzXHEnTiXU1_UTz18UhLLo7aMR5zyWRv9m_l5TX-sEj-j3Y-M23hk-NGE26MryzYsEjWjFRhEU0_DGWRjmrjLDGCKLn4qW,https://lh3.googleusercontent.com/geougc-cs/AMBA38sEjye-FlVjdlx6lh06oymKVP9WTFdP9GQPhIYFVKNg0_dPr3YzXHEnTiXU1_UTz18UhLLo7aMR5zyWRv9m_l5TX-sEj-j3Y-M23hk-NGE26MryzYsEjWjFRhEU0_DGWRjmrjLDGCKLn4qW,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCUFN5MUJhR05uY1c1M1RFOVhPV2xpVTJsSlRHYxAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOjBPSy1BaGNncW53TE9XOWliU2lJTGc%7C0cyfZfBZLSe%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1234,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"Beware of their hidden €5 cover charge per person. It’s not mentioned on their menu, website, nor does the wait-staff make this known.

We searched high and low for good pizza in Venice and finally heard about Dai Fioi where we made a reservation. When we arrived, it felt like we walked into the back of the restaurant. We ended up asking the chef if we came in the wrong door? And he pointed us to the bartender.

We were made to wait 5 min for a table despite the fact that there were numerous 2-person tables available which slightly irked us. Then we had to repeatedly wave down our server for help ordering drinks and food and to pay. He was a good server but just inattentive. The pizza options were thoughtful and well put together, but honestly the crust had no integrity and we ended up having to eat the pizza with our fork lol. The flavors were spot on, though.

As we paid the bill, I didn’t recognize “2 x coperto €5” line item. I asked and was told it was their cover charge? This bothered us. Felt like they were taking advantage of the fact that we may have been tourists / non-Italian speakers.

Whatever.",https://lh3.googleusercontent.com/geougc-cs/AMBA38spp9uYkYq9vyNamgKN0CO-y453QEIcX5SPfJIulOoD_4IMlM1502SshZ2lj1NhvZG0ItKM6H9nPwAotIPGMuy_zn_BKPDTTbXoeZclpEq0vz5XF25eXaqGaMvTh5rUUTsRnTksBB3dWq0,https://lh3.googleusercontent.com/geougc-cs/AMBA38spp9uYkYq9vyNamgKN0CO-y453QEIcX5SPfJIulOoD_4IMlM1502SshZ2lj1NhvZG0ItKM6H9nPwAotIPGMuy_zn_BKPDTTbXoeZclpEq0vz5XF25eXaqGaMvTh5rUUTsRnTksBB3dWq0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGU1luTXdhbXhIVFV4dFpHTkdObmhqZEVkV1MzYxAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOlFSYnMwamxHTUxtZGNGNnhjdEdWS3c%7C0d1IDMZLExv%7C?hl=en-US,2.0,True,,45.4312123,12.3566521
reviews_1235,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,Hosted us without a reservation despite the busiest of afternoons due to the proximity to the marathon finish line.  Great staff and even better food.  The very best meal we had in Venice over the past several days. Good value too.,https://lh3.googleusercontent.com/geougc-cs/AMBA38tvDcOhD9JNZ8MLTGGCUcnQDGLV3WZWTaCuJnk-H1m1K6C0Mv7cDQQAF_5gIiBOQ4knT4GZf_Tpu6_6BeY4FSzYtB91dkRKQkoVWj0vD4NAmoas5qht0y_Irje-AQm5mvlz2M2PORBLyvCW,https://lh3.googleusercontent.com/geougc-cs/AMBA38tvDcOhD9JNZ8MLTGGCUcnQDGLV3WZWTaCuJnk-H1m1K6C0Mv7cDQQAF_5gIiBOQ4knT4GZf_Tpu6_6BeY4FSzYtB91dkRKQkoVWj0vD4NAmoas5qht0y_Irje-AQm5mvlz2M2PORBLyvCW,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKU09FSlJNRVk0VW5aZmRsaDFWWE54UldsbU1IYxAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOlJSOEJRMEY4UnZfdlh1VXNxRWlmMHc%7C0cz_tY4C_gj%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1236,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"One of the best pizzas I’ve had in Venice! The place feels authentic, not touristy, and the quality is amazing. The dough was light and perfectly cooked, and everything tasted fresh and delicious. Definitely recommend if you want a real local pizza experience in Venice.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vGj4jC5SJP0JS87KA4n1N40enaK4Sg6QzElxvH4CxiFSaommlay4NEP0Ff5rRei6Xb9AxAcdt9DJCmui9ReQntWb53okOGFMhq9epcka-84OK0-SSmivNi7cvmbJ_0Jesq3H93LBSb4_Jx,https://lh3.googleusercontent.com/geougc-cs/AMBA38vGj4jC5SJP0JS87KA4n1N40enaK4Sg6QzElxvH4CxiFSaommlay4NEP0Ff5rRei6Xb9AxAcdt9DJCmui9ReQntWb53okOGFMhq9epcka-84OK0-SSmivNi7cvmbJ_0Jesq3H93LBSb4_Jx,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25RdFRsZExSblV0WjNWaFdtSnlWSEJEYVU5U1UwRRAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOnQtTldLRnUtZ3VhWmJyVHBDaU9SU0E%7C0cc5VieDknw%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1237,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"Some of the best pizza I have had! From the get-go Shakil was very attentive to us and very friendly, even getting my mum to order in Italian to everyone's amusement.
Fast service and nice pizzas. Seems like a popular place that can get a bit busy later in the evening.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vVy7FBZAsAz4TQ19rJSyrDlUEEKCkdp4RhhetwdOV7JNMMrG6ybWVvDjSIf-rhl1vavMmlRurzOvhU7iCllV1dMCA5f6zZrb_hlgg1Q7-KyX0tG49gZDQRx-TnEhId7l_m12QHe1y4KJQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38vVy7FBZAsAz4TQ19rJSyrDlUEEKCkdp4RhhetwdOV7JNMMrG6ybWVvDjSIf-rhl1vavMmlRurzOvhU7iCllV1dMCA5f6zZrb_hlgg1Q7-KyX0tG49gZDQRx-TnEhId7l_m12QHe1y4KJQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kTFJFSlhVak56Vm5GTWNuQjJYMWhUTlVWaWNFRRAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOmdLREJXUjNzVnFMcnB2X1hTNUVicEE%7C0coiWD2Q_4v%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1238,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"Service, food, and atmosphere were all top notch. We got a pizza and some pasta. Both dishes were absolutely fantastic. Along with delicious food, the staff were some of the friendliest I've encountered in Venice so far. It's a decent walk from the tourist areas of Venice, but it is well worth it.",https://lh3.googleusercontent.com/geougc-cs/AMBA38tGH6HoJ8j5cEnHhuuS2wWIud0ykHvYOfE0mZuGJoNxa03KBhkj_UcDPBaejTfdScyLJ3hz6DN4FMYFgiyCec2SlEVZauuqYlMnaa1joaoTRXBSewjba0MpfUfT1oUmly5lQEGjKuFFu5EU,https://lh3.googleusercontent.com/geougc-cs/AMBA38tGH6HoJ8j5cEnHhuuS2wWIud0ykHvYOfE0mZuGJoNxa03KBhkj_UcDPBaejTfdScyLJ3hz6DN4FMYFgiyCec2SlEVZauuqYlMnaa1joaoTRXBSewjba0MpfUfT1oUmly5lQEGjKuFFu5EU,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205VVNWQndVSGhoVUVOSWRHRldWVnB1U1VzemJrRRAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOm9USVBwUHhhUENIdGFWVVpuSUszbkE%7C0cwuDeDGEIa%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1239,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"Our pizzas were amazing!
We had the Trip to Italy , un classico and the Nerano.
The wait staff were amazing and quick to serve us our pizzas! The Location is tucked away from the crowds so it was nice to slow down and enjoy our dinner!",https://lh3.googleusercontent.com/geougc-cs/AMBA38vMOrDJzwqg0HIgYY7mxHd2LZvkrRpA_sqT4TroG-2M4GDjluJygdbX4WK_Xm6-1c8jSDpSNxQXlBRqXFI35YeUyOQn7RuXfClGBGDntHwdusgNPtY8d3U4jW8lZbygdE9f6pgzOHuh_zc,https://lh3.googleusercontent.com/geougc-cs/AMBA38vMOrDJzwqg0HIgYY7mxHd2LZvkrRpA_sqT4TroG-2M4GDjluJygdbX4WK_Xm6-1c8jSDpSNxQXlBRqXFI35YeUyOQn7RuXfClGBGDntHwdusgNPtY8d3U4jW8lZbygdE9f6pgzOHuh_zc,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Wd2FGODJYek5oWDFaSFRFUnZXbWgwYjNwNmJFRRAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOmVwaF82XzNhX1ZHTERvWmh0b3p6bEE%7C0caDQ5VsKXX%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1240,reviews,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),Ristorante,,"The pizzas are awesome! Very tasty, the ingredients are super fresh, and the service was extraordinary; our waiter “Shakeel” was incredibly welcoming and nice, we asked for his suggestions and it was top notch.
Absolutely recommended.",https://lh3.googleusercontent.com/geougc-cs/AMBA38tZrWPGaH4NQpVJkaY9C9kVeV3qmKNwVZE_548QmGaHp5IYl7DMR-KXvHfmUkkhXxGWdLBB58QrX-DsMqHep0Zj5W3YI3qud8VKidakuuZnpcC2JB_mJfjBEQLqulEUsbA30EW957FTRWpy,https://lh3.googleusercontent.com/geougc-cs/AMBA38tZrWPGaH4NQpVJkaY9C9kVeV3qmKNwVZE_548QmGaHp5IYl7DMR-KXvHfmUkkhXxGWdLBB58QrX-DsMqHep0Zj5W3YI3qud8VKidakuuZnpcC2JB_mJfjBEQLqulEUsbA30EW957FTRWpy,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aSk0xOVZNbFF5VmpKVldqQk9abXB6V1dSTFgwRRAB!2m1!1s0x0:0x1693d385a7bafb1b!3m1!1s2@1:CAIQACodChtycF9oOnZJM19VMlQyVjJVWjBOZmpzWWRLX0E%7C0cKinilN9qh%7C?hl=en-US,5.0,True,,45.4312123,12.3566521
reviews_1241,reviews,ChIJOfRN1M6xfkcRLpFQkOW_5sU,Orange,Bar,,"We sat down outside for drinks at night. When the waitress came over she was speaking Italian and we asked if she spoke English. She said “oh sorry I told them [the other wait staff] that you were Italian”. We ordered drinks and when they were brought over she asked if we could pay immediately. We were planning on ordering more drinks but thought maybe this what just how this place ran, even though no where else in Italy asks you to pay immediately. After we paid we felt very unwelcome there and ended up leaving. I understand that we are tourists and do not live here, but it is another thing to feel completely unwelcome. We ended up going to dolce vita a short walk away and it was GREAT. Highly recommend dolce vita, but not orange if you are English speaking.",,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210VVRHaGpRbmxOWkhaaVVuSjBkWE42YkRNMmRHYxAB!2m1!1s0x0:0xc5e6bfe59050912e!3m1!1s2@1:CAIQACodChtycF9oOmtUTGhjQnlNZHZiUnJ0dXN6bDM2dGc%7C0d0bk0KfGVJ%7C?hl=en-US,1.0,True,,45.4338249,12.3237834
reviews_1242,reviews,ChIJOfRN1M6xfkcRLpFQkOW_5sU,Orange,Bar,,"Update 31.12.2024: I came back for breakfast with my girlfriend and we have been quite disappointed. The quality of the food is still so and so but the general mood and service need to be downgraded, the people were exhausted, with no passion nor protocol to follow looking improvised.
.
It is a very popular place in the evening by youngsters qnd students looking for a nice meeting place to drink spritzes and beers at a good price.  My review instead is for the morning breakfast and in particular for the eggs which are rare to find in Venice outside the hotels. The quality of the food is so and so but the view of the field and the people passing by is truly unique.",https://lh3.googleusercontent.com/geougc-cs/AMBA38trVzBo06QRF6VyVWeQgJpVx6dRdvPDBsVjs2AKUq9Hzf8guaGSZDIckYHC6ldwt7UYhcvfx9aJTvc5fUPyX5k_q-92TAUPq12bq_xwxHZaKwiFYDBcqmOTWq3SSwNRZqEjiLZw,https://lh3.googleusercontent.com/geougc-cs/AMBA38trVzBo06QRF6VyVWeQgJpVx6dRdvPDBsVjs2AKUq9Hzf8guaGSZDIckYHC6ldwt7UYhcvfx9aJTvc5fUPyX5k_q-92TAUPq12bq_xwxHZaKwiFYDBcqmOTWq3SSwNRZqEjiLZw,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyeDhHZm93RRAB!2m1!1s0x0:0xc5e6bfe59050912e!3m1!1s2@1:CIHM0ogKEICAgICrx8GfowE%7CCgwI58O2vAYQqLrBtgM%7C?hl=en-US,3.0,True,,45.4338249,12.3237834
reviews_1243,reviews,ChIJOfRN1M6xfkcRLpFQkOW_5sU,Orange,Bar,,"edit: aggression is so confirmed! stay away from this place - man with tattoos and piercing is dangerously aggressive. Currently sat across from the bar, they have a rooftop above and someone accidentally dropped their water bottle. He came out, picked up the bottle and flung it the complete opposite direction at passerbys walking by. Know when to address your staff and cut the toxicity. What a horrible, horrible excuse of a man. Homophobic, aggressive and completely unfit to be in hospitality.

Original Review (before updating half hour later from across the street(:

tried to buy a glass at the bar - the man instantly said ‘people like you always come to the bar and I have to tell you - go sit outside’, literally shouting at me. When I was confused as to what he said and asked the other server what he was saying he shouted over ‘I told you. you sit outside or go’. By the way, I’m gay and dress a bit feminine - this is quite an older masculine and pretty aggressive guy (if I do say so). Not saying anything, but make up your mind…

When I actually decided to sit down - he said ‘sit’ like a dog. I then thought nah I’m gonna leave, and when I left he said ‘yeah go leave then go on we don’t want you here’ and started shouting at me down the street, getting other tables to laugh. Pretty humiliating lol.

I work in Venice a lot of the year, I’ve been here 7/8 times in the last year alone, and have never been treated so horribly by someone - the other worker apologised and said he was a stresshead. Literally avoid like the plague - to think I was gonna pay for a drink after that, I’m an idiot.",,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkVWQweEJOSEpaZWxWR1JERlJTM1ZoUkdvdGNtYxAB!2m1!1s0x0:0xc5e6bfe59050912e!3m1!1s2@1:CAIQACodChtycF9oOjdUd0xBNHJZelVGRDFRS3VhRGotcmc%7C0ck94KncEWi%7C?hl=en-US,1.0,True,,45.4338249,12.3237834
reviews_1244,reviews,ChIJOfRN1M6xfkcRLpFQkOW_5sU,Orange,Bar,,I can’t say anything about the food but the drinks were priced reasonably and the atmosphere at night is great for those looking for a younger crowd. Visited during karaoke night by chance and had a great time. Highly recommended for those looking to meet new people,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQcVM1c3JXdnVPNVl3EAE!2m1!1s0x0:0xc5e6bfe59050912e!3m1!1s2@1:CIHM0ogKEPqS5srWvuO5Yw%7CCgwI8rGewQYQuMn3rgI%7C?hl=en-US,5.0,True,,45.4338249,12.3237834
reviews_1245,reviews,ChIJOfRN1M6xfkcRLpFQkOW_5sU,Orange,Bar,,"For a place called Orange, clearly focused on Aperol and likely somehow sponsored by them, in a city like Venice that is super proud of its Spritz, the Spritz I got tasted too watered down.

It also took surprisingly long before our drinks got served.

It's a place that clearly targets students and so it was very popular with them. The result is an incredibly lively atmosphere.

The tables outdoor overlook the entirety of Campo Santa Margherita, one of the largest and busiest squares in Venice.

The place also seems to have a nice terrace on the upper floor.",https://lh3.googleusercontent.com/geougc-cs/AMBA38v4-Y_lXMf1_RSM6uQgbPTtqd3T57qQ3PRssWQOLKBdHhuhrHFGckvLLjdRIAmnUtKnZbk__Zb5DWdsCcFEHH0y-Jt1RvsstYirJ4T4ThCQXOclfcZLK90Y0nBN5A9j5u9SF39V,https://lh3.googleusercontent.com/geougc-cs/AMBA38v4-Y_lXMf1_RSM6uQgbPTtqd3T57qQ3PRssWQOLKBdHhuhrHFGckvLLjdRIAmnUtKnZbk__Zb5DWdsCcFEHH0y-Jt1RvsstYirJ4T4ThCQXOclfcZLK90Y0nBN5A9j5u9SF39V,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdUxtSGd3RRAB!2m1!1s0x0:0xc5e6bfe59050912e!3m1!1s2@1:CIHM0ogKEICAgIDHuLmHgwE%7CCgwIs_GKtwYQoJKC3wE%7C?hl=en-US,3.0,True,,45.4338249,12.3237834
