id,source_type,place_id,place_title,type,review,text,thumbnail,original,link,rating,local_guide,date,lat,lon,date_iso,link_clean,link_domain
reviews_88,reviews,ChIJMasuBtexfkcRJCxPSAYJlVY,Giardini Reali,Community garden,,"Tucked away just around the corner from the bustling St. Mark’s Square, the Gardens of the Venice Foundation (Giardini della Fondazione Venezia) are a true hidden gem—a quiet haven of greenery and tranquility in a city better known for its canals and narrow alleys. We stumbled upon this secret spot during our visit and ended up spending a wonderfully peaceful hour here, simply relaxing with an ice cream and enjoying the natural beauty.

The gardens have an interesting history, originally part of the private grounds of a noble Venetian palace. Today, they are one of the few green spaces in the historic center, offering a rare escape from the crowds. The well-maintained paths wind through a delightful mix of Mediterranean plants, shady trees, and blooming flowers, creating an atmosphere that feels worlds away from the nearby tourist hotspots.

One of the most enjoyable aspects was the sense of seclusion—even though we were only minutes from the heart of Venice, the gardens felt almost undiscovered. The benches and quiet corners make it an ideal spot to pause, unwind, and soak in the beauty of the surroundings.

For anyone looking for a moment of calm in the midst of Venice’s energy, this is the perfect place. Whether you’re escaping the midday heat, looking for a quiet place to read, or simply wanting to appreciate another side of the city, the Gardens of the Venice Foundation are well worth seeking out.",https://lh3.googleusercontent.com/geougc-cs/AMBA38u3DC_k62QGrjH27g3FdpXLpcWTMTK9snp3filCjM4qhT5tcheQJ9R5Buvw_UrTejciwFr0GeY4qeymIg56PlbhZvtvVcGNH4ynJLbtANpaYL-idir4oh3hRgFKU4JKdKnHH8_6,https://lh3.googleusercontent.com/geougc-cs/AMBA38u3DC_k62QGrjH27g3FdpXLpcWTMTK9snp3filCjM4qhT5tcheQJ9R5Buvw_UrTejciwFr0GeY4qeymIg56PlbhZvtvVcGNH4ynJLbtANpaYL-idir4oh3hRgFKU4JKdKnHH8_6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBaGR1UkVnEAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgMCAhduREg%7CCgwIv-r9vAYQ8L6YiQM%7C?hl=en-US,5.0,True,,45.4329839,12.3382915,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBaGR1UkVnEAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgMCAhduREg%7CCgwIv-r9vAYQ8L6YiQM%7C?hl=en-US,google.com
reviews_89,reviews,ChIJMasuBtexfkcRJCxPSAYJlVY,Giardini Reali,Community garden,,"The Giardini Reali in Venice, also known as the Royal Gardens, offer a serene escape from the bustling streets of the city. These historic gardens, originally created for royalty, boast lush greenery, vibrant flowers, and tranquil pathways perfect for leisurely strolls. Visitors can admire the elegant statues and fountains scattered throughout the park, while enjoying panoramic views of the Venetian lagoon. Whether relaxing on a bench or exploring the hidden corners, the Giardini Reali provide a peaceful retreat and a glimpse into Venice's regal past.",https://lh3.googleusercontent.com/geougc-cs/AMBA38tj133T-ZCdaTmQFEKBy4wqKq-uVi4AOlHgpOyBEtwNDxSx2KcwvC7a7RTzdfMT4DQ_PMnEia4-TDmX0cEiwFm-s9S_fxj7rLVAvXOYoLCq-q-FJGxZqREIEJVKqhPFQY7g4XOMWQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38tj133T-ZCdaTmQFEKBy4wqKq-uVi4AOlHgpOyBEtwNDxSx2KcwvC7a7RTzdfMT4DQ_PMnEia4-TDmX0cEiwFm-s9S_fxj7rLVAvXOYoLCq-q-FJGxZqREIEJVKqhPFQY7g4XOMWQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5a2VmS0NREAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgID9kefKCQ%7CCgwIrK3drwYQ8IezmgE%7C?hl=en-US,5.0,True,,45.4329839,12.3382915,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5a2VmS0NREAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgID9kefKCQ%7CCgwIrK3drwYQ8IezmgE%7C?hl=en-US,google.com
reviews_90,reviews,ChIJMasuBtexfkcRJCxPSAYJlVY,Giardini Reali,Community garden,,"I really liked this small cozy garden located near the center.  There is a lot of shade, many benches to rest after a walk, and beautiful flowers around (I was there in the middle of July).  Here you can hide from the scorching sun.  The road is paved with small stones.",https://lh3.googleusercontent.com/geougc-cs/AMBA38vRatUs5pmLg5bFb3ZpbLIbq69Sapxiy9TUsoXG9mMX1To1Q9mWIfwtiVr8yxxTQK9OMm-_v1n8hU2hOgAmCEvndeart4W4CNi1niVqpYJZK1fYdkKG29lEQwBNoYOC8-P1a1K2WQ,https://lh3.googleusercontent.com/geougc-cs/AMBA38vRatUs5pmLg5bFb3ZpbLIbq69Sapxiy9TUsoXG9mMX1To1Q9mWIfwtiVr8yxxTQK9OMm-_v1n8hU2hOgAmCEvndeart4W4CNi1niVqpYJZK1fYdkKG29lEQwBNoYOC8-P1a1K2WQ,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGcGNhU0tnEAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgIDFpcaSKg%7CCgwIs6SvqgYQsLG9mQE%7C?hl=en-US,5.0,True,,45.4329839,12.3382915,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGcGNhU0tnEAE!2m1!1s0x0:0x56950906484f2c24!3m1!1s2@1:CIHM0ogKEICAgIDFpcaSKg%7CCgwIs6SvqgYQsLG9mQE%7C?hl=en-US,google.com
reviews_91,reviews,ChIJc1zH6u2xfkcRoKOHRHS_IVI,Parco degli Angeli,City park,,I got humbled in a game of cards by pretty girl. The view is great too,https://lh3.googleusercontent.com/geougc-cs/AMBA38tmjImJI8IFXHSMrVxITm2HAlM4---7c5qbJFXgceK2ShJWzwM7H8c2-nlyHGYrwoyBJHSdXfF3YWlvGnBXzzsaszGHb6xRdEGKkq0ahEaLN3nzCrSgIqMAufBlg31emJnWN2uIOmIoHYDk,https://lh3.googleusercontent.com/geougc-cs/AMBA38tmjImJI8IFXHSMrVxITm2HAlM4---7c5qbJFXgceK2ShJWzwM7H8c2-nlyHGYrwoyBJHSdXfF3YWlvGnBXzzsaszGHb6xRdEGKkq0ahEaLN3nzCrSgIqMAufBlg31emJnWN2uIOmIoHYDk,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21nNUxYWk9NbGxyYXpjNFVuVkVjbmt3VkhjelVuYxAB!2m1!1s0x0:0x5221bf744487a3a0!3m1!1s2@1:CAIQACodChtycF9oOmg5LXZOMllrazc4UnVEcnkwVHczUnc%7C0d39DfTFJ09%7C?hl=en-US,5.0,True,,45.460308,12.3492136,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21nNUxYWk9NbGxyYXpjNFVuVkVjbmt3VkhjelVuYxAB!2m1!1s0x0:0x5221bf744487a3a0!3m1!1s2@1:CAIQACodChtycF9oOmg5LXZOMllrazc4UnVEcnkwVHczUnc%7C0d39DfTFJ09%7C?hl=en-US,google.com
reviews_94,reviews,ChIJc1zH6u2xfkcRoKOHRHS_IVI,Parco degli Angeli,City park,,"Un luogo tranquillo, popolato di cicale che accompagnano allegre la tua permanenza qui. Di quando in quando nel canale passa una barca, l'acqua pigola sulla riva, sbatte e poi si scosta,  rientrando nei ranghi del flusso principale. Alberi, cespugli, arbusti, prato. Tutto è verde e rilassante.",https://lh3.googleusercontent.com/geougc-cs/AMBA38tmtx4PtTT7bEs4Kam8-JeF1FTZJDBEzsCVs-Xl_GPkt57IJD4w6aIhxr5uWN5J2LxWNCP3Y77IGYxa7NRJ0Tnq2Z_FETyhUBBliE1ViwV0Hef4dgpadoB_zp4cvh8ZrWMb829iBg,https://lh3.googleusercontent.com/geougc-cs/AMBA38tmtx4PtTT7bEs4Kam8-JeF1FTZJDBEzsCVs-Xl_GPkt57IJD4w6aIhxr5uWN5J2LxWNCP3Y77IGYxa7NRJ0Tnq2Z_FETyhUBBliE1ViwV0Hef4dgpadoB_zp4cvh8ZrWMb829iBg,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVamN1UWhBRRAB!2m1!1s0x0:0x5221bf744487a3a0!3m1!1s2@1:CIHM0ogKEICAgIDUjcuQhAE%7CCgwI3Mup6wUQ8O-xlwM%7C?hl=en-US,5.0,True,,45.460308,12.3492136,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVamN1UWhBRRAB!2m1!1s0x0:0x5221bf744487a3a0!3m1!1s2@1:CIHM0ogKEICAgIDUjcuQhAE%7CCgwI3Mup6wUQ8O-xlwM%7C?hl=en-US,google.com
reviews_99,reviews,ChIJqRc9Y1exfkcRngCDA_R66r0,RaniSa Tara Palace,Park,,The park is closed to the public. But the street is really quite and looks over one of the many canals,https://lh3.googleusercontent.com/geougc-cs/AMBA38vBYCML0qT-iIIidavP6m2VeIh1mM98SSpWfPhWRvGn37wcjbDwGbpr8xGtKwtlwWfO1iXXbOOhFGKY1ArkQ9eNCi9HG_3XUU2PU8b7opfizIWADrC7-suGxKb19dR7m36gvbA,https://lh3.googleusercontent.com/geougc-cs/AMBA38vBYCML0qT-iIIidavP6m2VeIh1mM98SSpWfPhWRvGn37wcjbDwGbpr8xGtKwtlwWfO1iXXbOOhFGKY1ArkQ9eNCi9HG_3XUU2PU8b7opfizIWADrC7-suGxKb19dR7m36gvbA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2bWQyQjV3RRAB!2m1!1s0x0:0xbdea7af40383009e!3m1!1s2@1:CIHM0ogKEICAgIC6md2B5wE%7CCgsI6cDiiQYQsLaJEQ%7C?hl=en-US,4.0,True,,45.4384937,12.3303512,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2bWQyQjV3RRAB!2m1!1s0x0:0xbdea7af40383009e!3m1!1s2@1:CIHM0ogKEICAgIC6md2B5wE%7CCgsI6cDiiQYQsLaJEQ%7C?hl=en-US,google.com
reviews_102,reviews,ChIJQwRPGwCvfkcRbRtSHL0vMcw,Parco delle Rimembranze,City park,,"The park in Italy was simple but beautiful, with wide stretches of bright green grass that looked almost painted under the sunlight. It was the kind of place where everything felt calm and open. The grass was soft and freshly cut, carrying that clean, earthy smell that comes after a morning watering. People sat on blankets or benches, talking quietly or just watching the day go by.
Children ran across the open field, their shoes kicking up tiny bits of grass as they played, and every so often a light breeze would move through, making the leaves in the nearby trees rustle softly. There were a few old stone paths that curved through the park, leading to shaded spots where the grass grew a little taller and wilder.
From one end, you could see the red roofs of nearby houses and hear the faint sounds of a café — clinking cups, laughter, and the hiss of an espresso machine. It wasn’t a large park, but it had a peaceful feeling, like it belonged to the people who used it every day. The green grass stretched out like a soft carpet, inviting anyone to sit, rest, or just enjoy the view. It was simple, sunny, and perfectly Italian in its quiet charm",https://lh3.googleusercontent.com/geougc-cs/AMBA38sgTGfBc1wDbYIc00AI5puFeqtBhn-zci6nUuOJ17RqyMUaij1eOQaqeG-6X4qZEVEyWtk8gxGZTbjpchQR9Cjy1-2jgYW3GM5y-eIBRmwl__P4-mPf_ORpX92KDsxBDPtcObcPQcFIjuVG,https://lh3.googleusercontent.com/geougc-cs/AMBA38sgTGfBc1wDbYIc00AI5puFeqtBhn-zci6nUuOJ17RqyMUaij1eOQaqeG-6X4qZEVEyWtk8gxGZTbjpchQR9Cjy1-2jgYW3GM5y-eIBRmwl__P4-mPf_ORpX92KDsxBDPtcObcPQcFIjuVG,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kZlFteERiM0JVTkVkdVdXbGFaMmhOVDFoV1NYYxAB!2m1!1s0x0:0xcc312fbd1c521b6d!3m1!1s2@1:CAIQACodChtycF9oOmdfQmxDb3BUNEduWWlaZ2hNT1hWSXc%7C0d0C4clUjtB%7C?hl=en-US,5.0,True,,45.4269404,12.3591103,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kZlFteERiM0JVTkVkdVdXbGFaMmhOVDFoV1NYYxAB!2m1!1s0x0:0xcc312fbd1c521b6d!3m1!1s2@1:CAIQACodChtycF9oOmdfQmxDb3BUNEduWWlaZ2hNT1hWSXc%7C0d0C4clUjtB%7C?hl=en-US,google.com
reviews_106,reviews,ChIJgYnCfgCxfkcRZX7_vG7ztBE,Santa Scolastica,Park,,Pałac Dożów Wenecja coś pięknego trzeba to zobaczyć,https://lh3.googleusercontent.com/geougc-cs/AMBA38sGBu3Cap1M9j3dfGSEBdRuchnHCNAF-ubgvUXOHel_mSjWhSmei_WKgkmceoksvM-RpFcUnLR0AtshzwSIqLx1Suwu23h0nYGd-SrZA0rDbNaTKIkNFRHHdJT41lE1D2FaA7RGQXCdrAE,https://lh3.googleusercontent.com/geougc-cs/AMBA38sGBu3Cap1M9j3dfGSEBdRuchnHCNAF-ubgvUXOHel_mSjWhSmei_WKgkmceoksvM-RpFcUnLR0AtshzwSIqLx1Suwu23h0nYGd-SrZA0rDbNaTKIkNFRHHdJT41lE1D2FaA7RGQXCdrAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214emJsbHNObFpEZHpKblNEbElWR2REVEV4dWExRRAB!2m1!1s0x0:0x11b4f36ebcff7e65!3m1!1s2@1:CAIQACodChtycF9oOmxzbllsNlZDdzJnSDlIVGdDTExua1E%7C0cX5bqFjVTO%7C?hl=en-US,5.0,True,,45.4342407,12.341187,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214emJsbHNObFpEZHpKblNEbElWR2REVEV4dWExRRAB!2m1!1s0x0:0x11b4f36ebcff7e65!3m1!1s2@1:CAIQACodChtycF9oOmxzbllsNlZDdzJnSDlIVGdDTExua1E%7C0cX5bqFjVTO%7C?hl=en-US,google.com
reviews_107,reviews,ChIJzSWJ96uvfkcRo0AU9EXqKeE,Public playground,Park,,"Nice, well- equipped playground close to the beach in a small park. Useful for families with small children.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uQswisHJ_UkEgykDkfw7VBbB_5-4HNIINqmuWMClpGc-pr1Nmw8zKKoIcvfCLalh62mokd-f1AvCx3XhsLkgOJsVhRQq1V1gV4XZjuCdwKF_bhzrLmY4PDURfV_laZODQcmuF-,https://lh3.googleusercontent.com/geougc-cs/AMBA38uQswisHJ_UkEgykDkfw7VBbB_5-4HNIINqmuWMClpGc-pr1Nmw8zKKoIcvfCLalh62mokd-f1AvCx3XhsLkgOJsVhRQq1V1gV4XZjuCdwKF_bhzrLmY4PDURfV_laZODQcmuF-,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqaks3ejFnRRAB!2m1!1s0x0:0xe129ea45f41440a3!3m1!1s2@1:CIHM0ogKEICAgICjjK7z1gE%7CCgsIiY2EsQYQ6O6TCg%7C?hl=en-US,5.0,True,,45.4164663,12.3772467,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqaks3ejFnRRAB!2m1!1s0x0:0xe129ea45f41440a3!3m1!1s2@1:CIHM0ogKEICAgICjjK7z1gE%7CCgsIiY2EsQYQ6O6TCg%7C?hl=en-US,google.com
reviews_111,reviews,ChIJzSWJ96uvfkcRo0AU9EXqKeE,Public playground,Park,,"Fino a qualche anno fa quando c'era il custode era tenuto benissimo. Curato e pulito. Ora è lasciato allo sbando. Nonostante questo, molto frequentato essendo ritrovo di genitori con bambini e cani con i loro padroni.",https://lh3.googleusercontent.com/geougc-cs/AMBA38uGuIPjBuZ7j-R566J09iUetVnHVyIG_o22g7k6EsK0ETghFIeYmb6RlsVp7buiQRuOqUh0a8TEdBAGzux4frKCseQP4u9JGkQiM0BOxjNXzKZ1FV-_EDl6VL6a5BEwDR0AbfrnFA,https://lh3.googleusercontent.com/geougc-cs/AMBA38uGuIPjBuZ7j-R566J09iUetVnHVyIG_o22g7k6EsK0ETghFIeYmb6RlsVp7buiQRuOqUh0a8TEdBAGzux4frKCseQP4u9JGkQiM0BOxjNXzKZ1FV-_EDl6VL6a5BEwDR0AbfrnFA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZX3ByRThRRRAB!2m1!1s0x0:0xe129ea45f41440a3!3m1!1s2@1:CIHM0ogKEICAgIDY_prE8QE%7CCgwI5J7q5gUQ0P_gkAM%7C?hl=en-US,2.0,True,,45.4164663,12.3772467,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZX3ByRThRRRAB!2m1!1s0x0:0xe129ea45f41440a3!3m1!1s2@1:CIHM0ogKEICAgIDY_prE8QE%7CCgwI5J7q5gUQ0P_gkAM%7C?hl=en-US,google.com
reviews_116,reviews,ChIJEyPGeCevfkcR4_-jdaho4VM,Öffentlich Brunnen kostenloses Trinkwasser,Park,,Πολύ κοντά και στο πάρκο Rimebraze οπότε αξίζει να δείτε και τα δύο μέρη! Στην περιοχή αυτή επίσης θα δείτε την βιβλιοθήκη του νησιού αλλά και πολλές πρεσβείες και έκθεσης ζωγραφικής και τεχνών,https://lh3.googleusercontent.com/geougc-cs/AMBA38tIG_fIHQrhP46VJGsbAcX0_lDLUriM7NvNhFIQ13Eyuzf9q2KFDhfGBXyUC9uNCuOgn3KTo_g5kyuZJIu1eE94_fCB7uhBtm-4C2xVFlKjLIqdcm-U1GiVqyrVRwqAMcKFFqHwew,https://lh3.googleusercontent.com/geougc-cs/AMBA38tIG_fIHQrhP46VJGsbAcX0_lDLUriM7NvNhFIQ13Eyuzf9q2KFDhfGBXyUC9uNCuOgn3KTo_g5kyuZJIu1eE94_fCB7uhBtm-4C2xVFlKjLIqdcm-U1GiVqyrVRwqAMcKFFqHwew,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMV9TaWR3EAE!2m1!1s0x0:0x53e168a875a3ffe3!3m1!1s2@1:CIHM0ogKEICAgICZ1_Sidw%7CCgsI3PupqAYQiJXUYw%7C?hl=en-GB,5.0,True,,45.4291863,12.3566989,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMV9TaWR3EAE!2m1!1s0x0:0x53e168a875a3ffe3!3m1!1s2@1:CIHM0ogKEICAgICZ1_Sidw%7CCgsI3PupqAYQiJXUYw%7C?hl=en-GB,google.com
reviews_117,reviews,ChIJEyPGeCevfkcR4_-jdaho4VM,Öffentlich Brunnen kostenloses Trinkwasser,Park,,In einem Park gelegen in der Nähe von einem Spielplatz. Auch eine Bank zum ausruhen ist vorhanden.,https://lh3.googleusercontent.com/geougc-cs/AMBA38t1MYvaX_0Y9wnN3GJQCqnNi_ELjRlLvGevhLEbzM3s_VW1-mJXbNwufXrvkH0foFVdTqKd6JPIrpMO5-1hShfF0qt9s_dzewbjZtggbdYNcVWbjAqcspQW_H_Y0tLjwoODCvY5DA,https://lh3.googleusercontent.com/geougc-cs/AMBA38t1MYvaX_0Y9wnN3GJQCqnNi_ELjRlLvGevhLEbzM3s_VW1-mJXbNwufXrvkH0foFVdTqKd6JPIrpMO5-1hShfF0qt9s_dzewbjZtggbdYNcVWbjAqcspQW_H_Y0tLjwoODCvY5DA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1ajdMSTl3RRAB!2m1!1s0x0:0x53e168a875a3ffe3!3m1!1s2@1:CIHM0ogKEICAgIDuj7LI9wE%7CCgwIw5HCmAYQ8Jn_zwI%7C?hl=en-GB,4.0,True,,45.4291863,12.3566989,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1ajdMSTl3RRAB!2m1!1s0x0:0x53e168a875a3ffe3!3m1!1s2@1:CIHM0ogKEICAgIDuj7LI9wE%7CCgwIw5HCmAYQ8Jn_zwI%7C?hl=en-GB,google.com
reviews_124,reviews,ChIJsaKihzmufkcRrk3bQDfBnpE,Campo San Piero de Casteo,Garden,,Perfect place to chill and read after a little walk!,https://lh3.googleusercontent.com/geougc-cs/AMBA38sfUSCfL7l7Ouqued9RAFmblDZhz3JGJyVkqaOnUkoq94zpAp5UEnhwgZvyUrQ1_nxrUTINulB0wOlvWRUuGyY7glcnV6C6vwqhvt3LBurg-WmUDizvriTTOTvCX1oRn9XMVKz6,https://lh3.googleusercontent.com/geougc-cs/AMBA38sfUSCfL7l7Ouqued9RAFmblDZhz3JGJyVkqaOnUkoq94zpAp5UEnhwgZvyUrQ1_nxrUTINulB0wOlvWRUuGyY7glcnV6C6vwqhvt3LBurg-WmUDizvriTTOTvCX1oRn9XMVKz6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzaXBLZzRnRRAB!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgIC3ipKg4gE%7CCgwInJqjuQYQoLPgtgM%7C?hl=en-US,5.0,True,,45.4347133,12.3590844,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzaXBLZzRnRRAB!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgIC3ipKg4gE%7CCgwInJqjuQYQoLPgtgM%7C?hl=en-US,google.com
reviews_125,reviews,ChIJsaKihzmufkcRrk3bQDfBnpE,Campo San Piero de Casteo,Garden,,"Not crowded place, there are a few tourists.",https://lh3.googleusercontent.com/geougc-cs/AMBA38t4vYeZfQrP5Y6VQy-55DzPDOKxzkO1CFKcFEj__JcKSHlfDFKDgSUgpawEdgxKuTi50z_Ul_1GAgZn6oGOfdzMtGvjYMp1hzBHlRzJMPNqDW6K1D5Dl7ds-Px1PunbLERtRw4,https://lh3.googleusercontent.com/geougc-cs/AMBA38t4vYeZfQrP5Y6VQy-55DzPDOKxzkO1CFKcFEj__JcKSHlfDFKDgSUgpawEdgxKuTi50z_Ul_1GAgZn6oGOfdzMtGvjYMp1hzBHlRzJMPNqDW6K1D5Dl7ds-Px1PunbLERtRw4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvM2JEcW1nRRAB!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgICo3bDqmgE%7CCgwI5ITJ4wUQsKrP9QE%7C?hl=en-US,5.0,True,,45.4347133,12.3590844,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvM2JEcW1nRRAB!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgICo3bDqmgE%7CCgwI5ITJ4wUQsKrP9QE%7C?hl=en-US,google.com
reviews_126,reviews,ChIJsaKihzmufkcRrk3bQDfBnpE,Campo San Piero de Casteo,Garden,,An area for the intrepid who wants to experience Venice in less crowded quarters.,https://lh3.googleusercontent.com/geougc-cs/AMBA38t3TslDAZH-GluWw-QkCKpsjXv7MnNPYpW0ac6gqQYi_XYVeNfJMWLOz72ejTxJIjy1MqS5iP3Qs-bFU_WIpMF3M0AVEf4tArEVkT91GQTPBIAyOTghOb0KeZ9rd42pXvdur7UrkA,https://lh3.googleusercontent.com/geougc-cs/AMBA38t3TslDAZH-GluWw-QkCKpsjXv7MnNPYpW0ac6gqQYi_XYVeNfJMWLOz72ejTxJIjy1MqS5iP3Qs-bFU_WIpMF3M0AVEf4tArEVkT91GQTPBIAyOTghOb0KeZ9rd42pXvdur7UrkA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJOGVEY0xBEAE!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgMDI8eDcLA%7CCgwIkfngvwYQgI3z7gE%7C?hl=en-US,5.0,True,,45.4347133,12.3590844,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJOGVEY0xBEAE!2m1!1s0x0:0x919ec13740db4dae!3m1!1s2@1:CIHM0ogKEICAgMDI8eDcLA%7CCgwIkfngvwYQgI3z7gE%7C?hl=en-US,google.com
reviews_132,reviews,ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell’ombra,Garden,,"This square ended up being our favorite thing while visiting Venice. Don't ask why the kids loved it as much as they did, but it gave them something to do for hours while giving us a place to sit in shade and observe the locals.

The pigeon to seagull ratio was perfect, the water fountain gave the chance for the kids to cool themselves down, and there were more locals chilling at the square than tourists. It shouldn't have been as perfect of a place to spend a couple hours once or twice, but it just happened to be the perfect Venezian playground for our kids. Thanks pigeons and the occasional seagull. P.S, one of the locals told us that chasing the seagulls could be a bit dangerous for kids, and they may be right, but our kids did drive the fear of God into the heart of every flying apparatus on this square.",https://lh3.googleusercontent.com/geougc-cs/AMBA38spmpRmftGMzPOzTazeVDcKFLOiXmk57qb3fSGpJtfCx4Jfmcek8LKwh4in94ZkPVdNOxLkR9YHRt9FlJ8b6M5q5JJHM1qDfJNimUjzbVyaGMLLOfTYlx06sCqvTvC_Epub6nAB2JIW3KI,https://lh3.googleusercontent.com/geougc-cs/AMBA38spmpRmftGMzPOzTazeVDcKFLOiXmk57qb3fSGpJtfCx4Jfmcek8LKwh4in94ZkPVdNOxLkR9YHRt9FlJ8b6M5q5JJHM1qDfJNimUjzbVyaGMLLOfTYlx06sCqvTvC_Epub6nAB2JIW3KI,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZMFlVRnNZalJOVGs5bVowZFVaVU5MVW1Kd2VXYxAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CAIQACodChtycF9oOnY0YUFsYjRNTk9mZ0dUZUNLUmJweWc%7C0cmJg52WWNh%7C?hl=en-US,5.0,True,,45.43771,12.3302,nan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZMFlVRnNZalJOVGs5bVowZFVaVU5MVW1Kd2VXYxAB!2m1!1s0x0:0x361a1583adf580fb!3m1!1s2@1:CAIQACodChtycF9oOnY0YUFsYjRNTk9mZ0dUZUNLUmJweWc%7C0cmJg52WWNh%7C?hl=en-US,google.com
